LIMIT_BAL,Total-Hist,Total-Bill,Total-Paid,Adjusted,DEFAULT NEXT MONTH
450000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
70000,2,-0.5186260560637707,-0.3066318502209292,0.4906866513882295,1
70000,8,-0.40725967875385066,-0.33951216724014577,0.3687841272668903,1
300000,-1,-0.4204934926461556,0.5798214966171482,0.5365976697906485,0
70000,0,0.3808069567278468,-0.22541746718346442,-0.4357587638602957,0
180000,0,0.5368015589077156,-0.20991439770890383,-0.5962008797503782,0
50000,4,0.15788714242527654,-0.22804789254500174,-0.20321324625082615,1
20000,3,-0.44746433732374374,-0.05049418064123253,0.4592128350180712,0
260000,0,2.62008261083021,0.30413647856952725,-2.6874556157825453,0
70000,-1,-0.47055435224553555,0.008131424604030518,0.49316490464572227,0
50000,13,-0.03240788242310066,-0.3230720087305375,-0.020241054635403807,1
150000,0,1.5182694638284786,0.0682037637981391,-1.5754055532361941,0
150000,0,-0.0421086394908822,-0.34945846313845874,-0.014521796840056585,0
20000,0,-0.3364589061621904,-0.3828484250714731,0.2875277101831632,0
60000,0,-0.07735226450329763,-0.2920987500984355,0.031920669205358077,0
50000,0,-0.11898489980614495,-0.346006029851441,0.06640418647600481,0
50000,2,-0.2540815103886093,-0.3477322464949499,0.20731215946758308,0
80000,8,0.4778935667082242,-0.22531882623240676,-0.537212944992589,1
140000,-2,-0.5912895215524765,-0.39943654500766784,0.5510871905027895,0
20000,9,-0.5844315447335098,-0.41678091223530456,0.5410144678184468,1
10000,2,-0.6427941657453231,-0.4484775378418293,0.59670357212904,1
120000,-6,-0.6546526957730485,-0.34671295666735413,0.6261424672133237,0
50000,6,-0.31421724642123117,-0.49875154256421134,0.24486871077752084,1
30000,6,-0.48278436699530247,-0.3641724050045581,0.4435888250369445,1
210000,2,0.9715440694331451,-0.08468971034121772,-1.0296005630354457,1
150000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
180000,0,-0.0488691345033557,0.36364985237430913,0.1119847711107581,0
590000,-7,-0.6935821869282739,-0.4482309354641852,0.649826307510763,1
260000,0,0.9629604011749071,2.1528158628164666,-0.6458623214158029,0
90000,-1,-0.5683918356002524,-0.30133811918083536,0.5435863439767781,0
110000,0,-0.4390729980350734,-0.4321195801247691,0.38652291336107747,0
140000,-5,-0.6897092611027338,-0.4001270316650714,0.6538355705584401,0
210000,-6,-0.6175569164372625,0.032939623795029384,0.6509607967797485,0
80000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
30000,5,-0.5734345431037108,0.09620135374000197,0.6154419203704159,0
120000,0,0.5397312823893488,0.4620606412128242,-0.4867116508343472,0
20000,6,-0.5758794921962966,-0.4207758707531394,0.5314071060235663,0
80000,0,0.06531367662119184,-0.3454635046206239,-0.126125801869148,0
110000,0,-0.3302306091203013,-0.3923343965315171,0.2794293292606229,0
240000,-1,0.1752731543455075,1.8855810862427842,0.13263412797513402,0
100000,-3,-0.5453149938955543,0.2011882059823603,0.6036371740205587,0
200000,0,1.794198303715993,0.08235874027491182,-1.8614235152981662,0
450000,-12,-0.6838208330618615,-0.2515573192137415,0.6725656579556245,0
150000,0,-0.34998780011739355,0.6871592915263806,0.4808865365622108,0
120000,-3,-0.5680651398163292,0.18131205434424394,0.6240855170096047,0
70000,2,0.32029973597318334,-0.20761277551755866,-0.3695370832053581,1
190000,0,1.538643161385555,0.05505163699045249,-1.5989021477319563,0
50000,0,-0.26076823538535826,-0.39654307710997677,0.20612535151871708,0
60000,3,-0.2091476668820873,-0.40316846098934894,0.15106407136668865,0
90000,12,-0.4154218040650911,-0.3888326427689705,0.36905398151048396,1
300000,0,0.32258660646064513,0.00584624257119497,-0.3361742871300442,0
210000,-1,-0.6906313862992909,-0.41295035530256585,0.6526515162243047,0
50000,6,-0.05245224955283503,-0.3486035748959591,-0.003567917441938507,0
350000,-1,0.689263104263061,1.5017855858359794,-0.4688489520772854,0
30000,0,-0.2615375512636288,-0.4267765286091464,0.20186550953056004,0
280000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
380000,0,-0.44013739397624224,-0.3066318502209292,0.40865371495048797,0
360000,-12,-0.7022027401943741,-0.46795912567571507,0.6555317972324575,0
260000,-3,-0.7208586502424353,0.1563723338851682,0.7796014161467375,0
160000,-1,-0.5381698409439455,-0.162106416762963,0.5353199925556744,0
250000,-9,-0.4566065499867535,1.4141431008212577,0.7140846608628202,0
320000,-2,-0.30677964805014285,0.4225713804727451,0.39141057950779934,0
140000,0,1.489138211547528,0.06984777964909993,-1.5446834736874755,0
80000,0,0.2122108550761694,-0.2806399596172386,-0.26879884190300724,0
100000,12,0.3269179602410452,-0.2581991432516233,-0.38492703593438826,1
210000,-12,-0.6273999442496557,-0.0004996586135138174,0.6556474490511405,0
200000,-4,-0.6389080667026893,-0.17524210341214,0.6384070672231823,0
110000,0,0.5028172934494555,-0.16360247118733737,-0.5529250706450931,0
70000,7,-0.3905823859132594,-0.4114543008781915,0.33930392796164843,1
240000,-4,1.1851714963978377,-0.14433460541407647,-1.2628647740895882,0
80000,0,0.4556255605330777,-0.3066482903794388,-0.5275615253620198,0
150000,0,1.258901992471131,-0.027149155557588806,-1.3202969165246181,0
50000,0,-0.1251578693362406,-0.3806125635141664,0.06705954678187512,0
230000,-1,-0.12701792758986735,0.06409372417073704,0.1434888772429524,0
290000,-5,-0.6743255781807412,-0.2860487717668997,0.6568645467620424,0
350000,-12,-0.6840105273880104,-0.4051412800105019,0.6470396494034488,0
100000,0,0.17353955897598,-0.07153758353353111,-0.19335805913019655,0
50000,-2,-0.19802683701160773,-0.43785719544462237,0.13363093650759222,0
360000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
210000,-6,-0.6140212249693203,0.0847261231002954,0.6559393322125785,0
500000,-12,-0.6701180526410218,-0.29734316066300054,0.6505752907174719,0
290000,0,3.142540304695577,0.41739273054221854,-3.2145360258155704,0
350000,2,3.4086445592746295,0.6309668297405395,-3.456884411865789,0
190000,-12,-0.6795764225142797,-0.2711539881571946,0.6648472758658998,0
180000,0,1.643241139752745,2.43887462088365,-1.3089492702200316,0
110000,0,-0.626830861271209,-0.4586375558007672,0.5783176865731742,1
200000,11,0.14893989337525315,-0.3049878343699684,-0.2067488875648492,1
210000,-6,-0.6612603814672353,-0.25731137469210447,0.6480226898622543,0
100000,-6,-0.701886582984126,-0.45697709979129675,0.6570407781047974,0
130000,0,1.02507211977158,0.4779911548086346,-0.99130053574826,0
70000,0,0.2973888768038655,-0.2864433355711303,-0.3587952321414922,0
100000,0,0.5715103513061279,-0.2693291305626281,-0.6424285638468101,0
150000,-4,-0.7031116921738376,-0.4864871843160436,0.6533784705131692,0
160000,-4,-0.1566049731822592,-0.3545713524349469,0.10428841793887773,0
30000,-7,-0.7109892759958547,-0.517065879143915,0.656490055158688,0
80000,-6,-0.6939246905727094,-0.42692449003573285,0.6537529621165238,0
200000,-12,-0.5077397094575585,0.9888855206532209,0.6962990633182137,0
180000,8,0.8683872410160027,-0.17231575519742975,-0.936462298389406,1
180000,0,-0.3648524582858953,-0.23286485898831696,0.34232464332105905,0
170000,0,1.315320246639918,0.0031007361000903915,-1.3741961712603554,0
50000,0,-0.5335302338835535,0.045187541884687536,0.5651912051526541,0
160000,0,0.6934706298027805,-0.20493302968049254,-0.7591102344390311,0
160000,-12,-0.7048242103960153,-0.4754722781146061,0.657013241957492,1
20000,0,-0.4585535514731985,-0.3935345281027185,0.41334587445134097,0
70000,-1,-0.310562995999446,-0.18231137157127156,0.2940510234798303,0
240000,-12,-0.36192273480426224,1.600508737686177,0.6463402312618898,0
300000,0,4.103315720205597,0.4849289016996893,-4.207384860291249,0
420000,-12,-0.6450810362327849,-0.1109282033225525,0.6556309273627572,0
200000,3,1.2421272178240466,-0.07646963108641358,-1.3110254957268646,1
50000,0,-0.2960144950411924,-0.3887997624519513,0.24426016192206984,0
50000,-1,-0.3721609591294657,1.1518732521174773,0.581897385722886,0
200000,-12,-0.669817703291286,-0.26344355381618834,0.6559393322125785,0
200000,0,1.165646154021594,-0.03208120311047129,-1.223656053941322,0
380000,10,5.037209868914266,0.836205768574489,-5.1246139270366315,0
50000,-3,-0.4707361426414282,0.1491879846164694,0.5169809184502279,0
50000,-5,-0.6475417931858832,-0.1441702038289804,0.6526349945359214,0
500000,-12,-0.29875715884009535,1.5379703747156273,0.56984756766201,0
300000,-10,-0.7044817067515797,-0.5203539108458366,0.6491379038281261,0
170000,-1,-0.6150250241118583,0.14649179862089362,0.6673337899675842,1
20000,17,-0.46378068401596834,-0.33951216724014577,0.4278574240813265,1
20000,-6,-0.6866293629462328,-0.3925974390676708,0.6518777504850208,0
280000,0,1.8172040100483853,0.02503190755190781,-1.8950699336907266,0
80000,-1,-0.6089864213961181,-0.009130741831058154,0.6349567879658062,0
20000,2,-0.4110482959899913,-0.3888326427689705,0.36448298105777505,0
70000,0,0.35044532597034694,-0.27482014350483724,-0.4123007199707613,0
30000,12,-0.2815819183933632,-0.3540781476796587,0.23499149473904685,1
170000,0,1.1164889771148403,-0.09807199936803884,-1.1833321198271838,0
320000,0,0.9315159319723073,-0.07482561523545277,-0.9861127255959086,0
210000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
310000,0,-0.4924982972801777,-0.35988152363355036,0.4544600959931462,0
230000,-2,-0.6986565101527571,-0.48037144535046933,0.6497464526835771,0
90000,4,0.7060510521272392,-0.11078024189596603,-0.75648879321555,1
200000,-12,-0.6740673831257052,-0.37157047633388185,0.6422703886901405,0
150000,24,1.1172846394272982,0.2523335391057516,-1.125473167108919,0
60000,0,-0.425267466520903,-0.4261353624272717,0.3730962879349277,0
50000,-2,-0.22247632793746666,0.4004100468017932,0.29958854270296137,0
200000,0,1.4578465516632146,-0.02154306150581239,-1.5272861358198762,0
220000,0,-0.3329732729192042,-0.3862022174074332,0.2833229404896171,0
300000,-12,-0.5683918356002524,0.37464831841723706,0.6568094744674315,0
30000,6,-0.27210774065959287,-0.3138326396481376,0.2318303450283783,1
330000,-2,0.42628880606546565,2.560334511952636,-0.016699906091919684,0
280000,0,2.0606476965828997,0.21220311218379784,-2.118156784700765,0
330000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
390000,-4,-0.2657819618112106,1.9676174772057295,0.6073462930626062,0
200000,-5,-0.7025953020637656,-0.4540014311010577,0.6582799047335439,0
20000,0,-0.4765876856744382,-0.39427433523565086,0.4320704546190642,0
140000,0,-0.08487680610720422,0.10466803537245022,0.10624073078283594,0
30000,-9,-0.6549082561846657,-0.17808625083430224,0.6546533941334127,0
210000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
100000,-12,-0.7005639919879211,-0.4029711790872336,0.6647040878999113,0
50000,-6,-0.6966120268598189,-0.4486419394269254,0.6529241240826289,0
30000,0,-0.2720392399307057,-0.3979404905832935,0.2176712580839029,1
30000,2,-0.23253012722335867,-0.379412431942965,0.17948137538593917,1
150000,-6,-0.7338737887309852,-0.19748563787564,0.7339354694553373,0
180000,-12,-0.538064455207196,1.0830711887547666,0.7437686276581226,0
230000,-8,-0.6926890428093228,-0.4061605698380976,0.6559393322125785,0
220000,-12,-0.6873723323903159,-0.336898182037118,0.6619835165461303,0
200000,-12,-0.6431472079634336,-0.05743192753228722,0.6625700364837369,0
80000,-12,-0.5535535238659379,0.8740345733050976,0.7249449173600996,0
380000,-2,-0.6359098424921691,-0.16940584714122908,0.6362509868891636,0
30000,4,-0.5197036252220333,-0.4140847262397288,0.4738152539341648,1
160000,-6,-0.6230106283140435,-0.05527826676752854,0.6418848826278639,0
60000,3,-0.39782502067136133,-0.20001742228611966,0.38228785390549536,1
100000,-3,-0.6517730305163714,-0.21177213562048958,0.6457344360211693,0
150000,-9,-0.6955897852133498,-0.4242611843571763,0.6559393322125785,0
100000,8,-0.10756108594251086,-0.38112220842796424,0.048582791939901185,0
30000,-12,-0.6205735831517138,0.06388000211011213,0.6592959885691159,0
220000,6,-0.6616134236853458,-0.39971602770233117,0.624539863440145,1
220000,9,-0.6954448798253194,-0.5203539108458366,0.6396930053023481,0
400000,-12,-0.6671883291593886,-0.1313962006670148,0.6753082582272498,1
680000,-3,-0.052892235003763735,2.985444130694086,0.5553222499583716,1
280000,0,0.026913748793132117,0.26458145719540976,0.01618651463500948,0
70000,0,-0.3282388186957378,-0.29790212605232724,0.293164359536594,0
300000,-6,-0.6554272809381565,0.06082213262732499,0.6952113854996473,1
250000,-6,-0.6853937151828461,-0.30355754057963247,0.6654998825570395,0
200000,-10,-0.7068528858284411,-0.5203539108458366,0.6516161570856188,0
450000,-4,0.0322041127779516,3.0914338326055306,0.4841358019442569,0
30000,9,-0.3435250198112371,-0.3723924842593623,0.2966642038591199,1
210000,-6,-0.6925573106383861,-0.42412966308909944,0.6527919505755626,0
250000,12,1.2751472037910498,-0.10803473542486144,-1.350823489427468,1
70000,0,0.3097901433758502,-0.3159534200958771,-0.37669923511951225,0
230000,-6,-0.7060677620896582,-0.48919981047012895,0.6560136798103032,0
150000,-12,-0.7102436719083528,-0.5157013459876174,0.6559393322125785,0
70000,11,-0.20087488654726005,-0.3460553503269698,0.15198377868669152,0
150000,0,0.5594726655259286,-0.17787252877367732,-0.6145289393969026,1
200000,-6,-0.7072375437675764,-0.4996557512822398,0.6554849857820382,0
200000,-5,-0.670652885255025,-0.4443839383729368,0.6265059443577559,0
300000,-8,-0.7073561027214195,-0.5099637306677641,0.6538823820088595,0
80000,-5,-0.6524369606578925,-0.23345670469466287,0.6427963291036751,1
30000,14,-0.24486816235329376,-0.5200579879926637,0.16881937914925912,1
100000,0,0.5492186333402127,-0.19066297209415256,-0.6059541831259775,0
360000,0,1.3128331432526326,0.43689075853461395,-1.2989398806744914,0
150000,0,-0.3275221956858419,-0.394520937613295,0.2762323825584572,0
180000,-7,-0.6962352728509399,-0.42730261368145384,0.6561045490964114,0
210000,-12,-0.6828987078653043,-0.3589608747570123,0.6536125277652658,0
110000,0,0.6139913417898079,-0.17675459799502397,-0.6713222432144453,0
80000,-4,-0.22832787097047666,0.6039720894677627,0.33979957861314697,0
50000,4,-0.6073792889106899,-0.17938502335656129,0.6047606488306221,0
150000,-12,-0.7015994068514839,-0.46176118591759274,0.6559393322125785,0
260000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
200000,-12,-0.6805354327186992,-0.4210882337648219,0.6407366252852256,0
230000,-6,-0.6702392462382836,-0.1483460040904209,0.6756579672980293,0
70000,0,0.404429169620223,-0.23921076017302575,-0.46275795629331423,1
70000,2,-0.11904549660477586,-0.355196078458312,0.06492824898043133,1
160000,0,-0.6222834667304727,-0.4030533798797817,0.5828749189522303,1
200000,0,2.3557462019851285,0.14627807656026873,-2.437622904894698,0
270000,-8,-0.7069898872862153,-0.4539849909425481,0.6628756877188277,0
100000,0,0.671510876907626,-0.11676445959346343,-0.7213912198599911,0
410000,-3,-0.5120605246642835,0.4851755040773334,0.6164469897470658,0
160000,-6,-0.666390032203512,-0.13068927385110163,0.6745923183973075,0
120000,-12,-0.6964038900297389,-0.423981701662513,0.656837010614737,1
50000,-2,-0.5838993467629254,-0.41814544539160203,0.5402296876202407,0
450000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
200000,0,2.1576684404778086,0.2835534001154977,-2.2076079592226017,0
360000,-6,-0.5941138592973603,0.1607289758902144,0.6478629802078826,0
340000,0,0.021544345505750594,-0.23641593322639234,-0.062115273842840116,0
300000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
220000,0,2.206583230190039,0.13841968079267597,-2.283040481151221,0
370000,0,4.121492125151448,1.6486290816438003,-4.03147018323022,0
170000,-3,-0.6734719537130711,-0.31499989090231983,0.6511232600488508,0
500000,0,6.953789127803153,2.7738428505169184,-6.803198191475293,0
100000,-2,-0.2584075948821719,-0.46077477640701625,0.19289973996789728,0
110000,-10,-0.7104017505134769,-0.5203539108458366,0.6553252761276663,0
230000,1,-0.5902962609836135,-0.35194092707340957,0.558004270705925,0
230000,-2,-0.4351394754109023,0.35533113216844736,0.5143044049321357,0
150000,0,-0.2664880462474315,-0.3733131331359003,0.21599430671299943,0
210000,-5,-0.6291493474796956,0.007769741116819137,0.6588609174416894,0
100000,-2,-0.4323098683791812,0.850936150599098,0.5943574923786135,0
230000,0,1.3749606697098178,0.17120135686083485,-1.4083740372959113,0
360000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
360000,0,0.19588660445368858,-0.37893566734618633,-0.2682013075064784,0
200000,-9,-0.7443912852585746,-0.5133997237962723,0.6920144387974817,1
200000,-9,-0.5570707728299489,0.19811389634106358,0.6154088769936493,0
150000,-6,-0.6897013571724775,-0.39046021846142176,0.6554464351758105,0
110000,28,-0.7086180969189934,-0.5203539108458366,0.6534610789550857,0
320000,-12,-0.7099380532717795,-0.494066097388973,0.6592436698892356,0
50000,12,-0.3845885721356377,-0.423603578016792,0.33100453316377815,1
160000,0,0.020387737044926017,1.4291529655405302,0.21806502499037117,0
80000,-2,-0.16985986422191396,0.6633210616874485,0.28863190969011276,1
100000,-4,-0.4762926056115399,-0.45952532436028604,0.4208329529036997,0
150000,0,2.9163324554064256,0.3277609863478343,-2.993126126176435,0
60000,27,0.5203798264787416,-0.4580785904114405,-0.6206034134924904,0
200000,-12,-0.7067554040219479,-0.49960643080671097,0.6549893351305396,0
160000,-12,-0.6945438317761121,-0.49993523397690315,0.6421712585598408,0
230000,-3,-0.368888732003397,0.10376382665442177,0.4029261963109491,0
230000,-5,-0.6776531328186033,-0.3123365852237633,0.6559393322125785,0
90000,-4,-0.7063891885867437,-0.5060016524669486,0.6535354265528105,0
140000,6,-0.17518711321459574,-0.33022347768221705,0.12778776604937037,1
30000,2,-0.28970979334016006,-0.2819716124565168,0.25556375039096746,0
320000,0,0.5298065806309747,0.25573665191724054,-0.5108966490127462,0
20000,-3,-0.5492669590236564,-0.31126797492063873,0.5219346713504829,0
50000,-6,-0.667791662502279,-0.2743926993835874,0.6519878950742428,0
30000,0,-0.28271481506341917,-0.3507736758192274,0.23672902563402234,0
160000,-5,-0.6126722875389281,-0.3685619273266235,0.5786068161198816,0
280000,-4,-0.22361976318119758,1.775514225020957,0.5311042084032062,0
390000,0,-0.22526904996132555,-0.35700449589436895,0.17564559006628647,0
100000,0,0.4197917753948656,0.4131511696467396,-0.3695480976642803,1
200000,-8,-0.18790717164024734,-0.5203539108458366,0.10923666360967166,0
110000,0,-0.26470439265294804,-0.40413843034141583,0.20896708192064214,0
50000,0,-0.09052548159697163,-0.3806454438311856,0.030857773919366727,0
100000,0,0.8224285212195929,-0.10920198667904363,-0.877857116079163,0
200000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
250000,4,1.6525546042379726,0.1547776385097362,-1.701254007266408,0
20000,12,-0.46692908290135643,-0.43327039122044164,0.4154441288760182,1
260000,-12,-0.6710559856980913,-0.30666473053794846,0.6499942780093264,0
20000,3,-0.44288005777514516,-0.3596678015729255,0.40263706676424166,1
320000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
30000,0,-0.5819391720593867,-0.45339314523620217,0.5322772482784194,0
50000,0,-0.22123277624382384,-0.39146306813050785,0.16565547582386,0
80000,-4,-0.6047578187090488,-0.49240564137950255,0.5495919777041023,1
120000,13,0.26410279185157004,-0.2605994063940261,-0.319677381279334,1
290000,-1,-0.1186476654485469,-0.25731137469210447,0.08090747526179864,0
50000,-2,-0.4019693147690312,-0.421712959788187,0.3494867952352132,0
30000,2,-0.3628079749929571,-0.355952325749754,0.3195715248025448,1
580000,-2,-0.4930199566770872,0.26532126432834213,0.5597225262977866,0
270000,-6,-0.6898699743512766,-0.36662198862248974,0.6596154078778594,0
30000,-2,-0.6967463936741743,-0.44367701155702366,0.6538961500825122,0
160000,6,1.588532769162717,-0.03586243956768118,-1.6662720857295321,0
180000,-6,-0.7044132060226926,-0.4793192752058544,0.6559393322125785,0
20000,-1,-0.6910529292462885,-0.47185544324249223,0.6432258930016406,1
210000,-6,-0.6483822444364596,-0.20999659850145186,0.6424879242538538,0
200000,0,1.0247559625613318,-0.07739027996295166,-1.0839927148079511,0
130000,0,-0.15478179993649469,-0.35513031782427357,0.10228929364450023,0
30000,-12,-0.6741833074361295,-0.4359994575330366,0.6316001316092689,0
130000,-6,-0.6324373824662767,-0.05416033598887518,0.6519245619354401,0
180000,-5,-0.15671826284926477,4.44577409062706,0.9084320349301344,0
110000,0,0.6314432197955071,-0.2633942333406595,-0.7040737368195776,0
20000,3,-0.5534481381291886,-0.4055522839732421,0.5105126774481717,0
150000,0,0.2730184251805686,-0.0024889177931764167,-0.28576386225791056,0
210000,0,-0.6562255778940331,-0.32816845786851606,0.6308924526235181,0
90000,-3,0.09870778195365544,0.24225572193936173,-0.06258889557649429,0
500000,0,0.5481516027556251,2.684243986639553,-0.12331160761452845,0
300000,-6,-0.5070125478739878,0.6057147462697812,0.6313605671277112,0
370000,0,-0.4100023425527536,-0.25652224708364324,0.3855508873611942,0
200000,2,0.8135892925497376,-0.030765990429702624,-0.8554812427787337,0
500000,-12,-0.47986781673076306,1.3056216144993336,0.72021971448248,0
50000,-4,-0.3808210320468469,-0.44747468817274316,0.32306861551034016,1
120000,-6,-0.4118650354497991,-0.3607035315590308,0.3700480364282116,0
270000,0,0.19044870043741996,-0.04327695105551451,-0.20629729474903938,0
300000,-6,-0.44446611311322354,0.9006840702491726,0.6153951089199966,0
90000,7,-0.39717953303377135,-0.41678091223530456,0.345306808074242,0
120000,-5,-0.6977949817548308,-0.46889621471076276,0.6507680437486102,0
90000,7,-0.5593866243950169,-0.3888326427689705,0.5195197512317927,0
350000,0,1.1825790072738027,-0.005776949495098068,-1.2369477522456749,0
180000,10,-0.5556665078877633,-0.5203539108458366,0.4936027293878793,0
30000,4,-0.3369436805512376,-0.3985158961311298,0.28541018045537214,0
240000,-6,-0.6793472085368498,-0.35351918229033197,0.6508121015842989,1
80000,3,0.5446712387994764,-0.2669781878957541,-0.6139837236802541,0
50000,2,-0.06039043017348298,-0.3605884504494635,0.002721338602632054,1
370000,0,2.5989633091856317,0.3229440199045191,-2.6622325048507296,0
150000,-12,-0.570301952078835,0.3600330175021953,0.6563578816516217,0
410000,0,4.732652993638779,0.781016156457734,-4.815548209679977,0
230000,-6,-0.6359256503526816,-0.06298870110853481,0.6540916567283811,0
80000,-12,-0.4116042057513444,1.4388033385856702,0.671180589746159,0
140000,-1,-0.46320369710726544,0.08444664040563206,0.4982645991266963,0
180000,-2,-0.5956208753328766,-0.14223026512484663,0.5986944355792259,0
240000,0,0.46921505128691177,-0.2546809493305671,-0.5330604939789233,0
160000,-12,-0.7115899746953263,-0.5203539108458366,0.6565671563711433,0
320000,-5,-0.2222286714561056,1.3254813259789404,0.45427285019146896,0
80000,0,-0.694643948226024,-0.3021765672648254,0.6753991275133578,0
230000,2,-0.6428415893268604,-0.23779690654119945,0.6320407099661565,0
230000,-12,-0.6726868299742882,-0.2046535469858292,0.6687849449305827,0
20000,0,-0.5047862741851568,-0.41513689638434376,0.4580480559870496,0
220000,0,1.6644368460564667,0.08957596986062984,-1.7245936457225288,0
180000,-11,-0.7027797271030771,-0.47941791615691204,0.6542155693912557,0
260000,-2,-0.5655648632119499,0.04122546368387195,0.5980087855113195,0
360000,-5,-0.5144211651674699,0.42460996012793656,0.6087699118782993,0
210000,3,1.8721099788948186,0.03861147848084423,-1.9501807789079049,1
200000,-12,-0.7012042103386736,-0.46273115526965963,0.655363826733894,0
350000,-11,-0.5920272217097222,1.1239907432851817,0.8070219116335299,0
360000,-9,-0.7109892759958547,-0.5111803023974751,0.657475849232224,0
60000,7,-0.10416766521918043,-0.22423377577077264,0.07131388154057106,0
190000,-6,-0.5913922726458072,0.23235874651657756,0.6570159955722226,0
180000,0,-0.3920604208711696,-0.365898621648067,0.3484789722438328,0
230000,-12,-0.6932712990048632,-0.4033821830499738,0.657013241957492,1
270000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
220000,0,1.722451694137007,0.2556708912832021,-1.7574084724664638,0
80000,-9,-0.3470686152094354,0.455353056540904,0.43900956374004396,0
90000,0,0.2440215397139734,-0.30738809751237123,-0.30652611732623897,0
500000,-6,0.07280923714749235,4.361666239691903,0.6544523802580828,0
210000,-5,-0.6729134093082993,-0.25203408381052017,0.6610858381439718,1
110000,2,0.4480035371226779,-0.2718280346560885,-0.5137631619472461,0
150000,-1,-0.6005186774483046,-0.12432693250788324,0.6068120918048799,0
90000,-6,-0.6635656944586283,-0.22443105767288793,0.6559393322125785,0
190000,6,0.7282900772247797,-0.03520483322729685,-0.7670736882397746,0
180000,-2,0.4894517473862138,-0.16689050288925902,-0.539506706063135,0
240000,-1,-0.12275507453835445,0.6949354865014252,0.24469523304949634,0
200000,-1,-0.6837628709066493,-0.41993742266914935,0.6443025563612846,0
200000,-5,-0.6278293911269095,-0.0013052263804846221,0.6559613611304228,0
160000,-7,-0.3458276981592113,0.6304571848267416,0.4670413616970178,0
240000,2,-0.654001938848621,-0.3698113793733538,0.6215934956784591,0
80000,0,0.3884421533553402,-0.22607507352384876,-0.44384888393864436,0
180000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
80000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
70000,0,0.20835110246772293,-0.3176303162638571,-0.2709604294664871,0
160000,-3,0.23049264575877018,1.4752511700014717,0.0061936467778524905,0
200000,0,1.2958871167833304,1.3702643177591134,-1.1248949080155042,0
20000,-12,-0.637956960428526,-0.018912636144275068,0.6635971347782311,0
300000,-1,0.5792430297401145,2.654257137518028,-0.16082960831823856,0
150000,6,0.260040171699881,-0.20670856679953023,-0.3064049582780949,0
30000,-1,-0.6083198566111783,0.05983572311674849,0.6458115372336246,0
360000,-6,-0.6941934242014204,-0.4175700398437658,0.6556006376007212,1
280000,0,0.7115917072368385,-0.18387318662968435,-0.7745222160859058,0
30000,3,-0.23817616806970734,-0.4134928805333829,0.1796741284170775,0
50000,0,-0.30656887657664406,-0.41206258674304697,0.2513947776889185,0
160000,-6,-0.7066658261457109,-0.5040781539213244,0.654146729022992,0
80000,4,-0.14019641397037882,-0.3619365434472514,0.08590528599774241,0
100000,2,0.3298424144358408,-0.21208449863217213,-0.3802596589661102,0
60000,0,0.1365649732374558,-0.2906848964666092,-0.19141951435989107,0
420000,0,2.6038321302234535,0.24621780014017733,-2.680172304820247,0
140000,-12,-0.7081464957470399,0.9548708326968415,0.9000582925345393,0
270000,6,-0.486325327750082,-0.33951216724014577,0.4514201053306217,1
160000,-9,-0.7109892759958547,-0.4972719282983466,0.6598054072942672,1
230000,-5,-0.564729681248211,0.2787693139892017,0.6369228688834172,0
100000,0,-0.04914840670574159,-0.36399156326095244,-0.0095983337018376,0
260000,-12,-0.6946676600167926,-0.38585697407873143,0.6614080110674458,0
200000,0,1.440249768269485,-0.11161868997995604,-1.523981798143219,0
380000,0,3.20873308594787,0.42581009169913797,-3.282307991563806,0
130000,-5,-0.5273467257797829,-0.2761682365026251,0.5049035642420464,0
70000,11,0.39291050859351445,-0.2486967316330697,-0.4523079883908864,0
270000,-6,-0.6094949075759339,0.06000012470184458,0.6470671855507544,0
30000,0,-0.30289618365092774,-0.342438515454856,0.25921779713840404,1
290000,-6,-0.2682427187643089,2.2632937280010337,0.659441930149835,0
50000,2,-0.0990775341341848,-0.33597753316058,0.04727757855762166,0
30000,5,-0.28016448023408386,-0.39182475161771924,0.22718775059267515,1
210000,-6,-0.6632495372483801,-0.1960882244023233,0.6603561302403768,0
220000,0,2.534762318357902,0.20324322579606136,-2.615181489949864,0
340000,0,0.23098268943465486,-0.2223760378591869,-0.278659536253098,0
